,NAICS4,date,china_import,total_import,weighted_tariff,emplvl,NAICS2,treatment
344,1122.0,2019-09-01,0.0,21345276.0,15.0,30877,11,1
345,1122.0,2019-10-01,0.0,24136482.0,15.0,30928,11,1
346,1122.0,2019-11-01,0.0,25062119.0,15.0,31099,11,1
347,1122.0,2019-12-01,0.0,25071959.0,15.0,31115,11,1
348,1122.0,2020-01-01,0.0,32023581.0,15.0,31051,11,1
349,1122.0,2020-02-01,0.0,22344120.0,15.0,30967,11,1
350,1123.0,2016-01-01,15127.0,16670067.0,0.33703718358878654,42010,11,0
351,1123.0,2016-02-01,0.0,10854223.0,0.33703718358878654,42429,11,0
352,1123.0,2016-03-01,0.0,9424166.0,0.33703718358878654,42896,11,0
353,1123.0,2016-04-01,10501.0,6680480.0,0.33703718358878654,42878,11,0
354,1123.0,2016-05-01,8465.0,6969285.0,0.33703718358878654,42915,11,0
355,1123.0,2016-06-01,0.0,6923791.0,0.33703718358878654,43371,11,0
356,1123.0,2016-07-01,4592.0,6997399.0,0.33703718358878654,43574,11,0
357,1123.0,2016-08-01,0.0,9583547.0,0.33703718358878654,43241,11,0
358,1123.0,2016-09-01,0.0,6938718.0,0.33703718358878654,43280,11,0
359,1123.0,2016-10-01,75822.0,10614919.0,0.33703718358878654,43494,11,0
360,1123.0,2016-11-01,0.0,7616142.0,0.33703718358878654,43651,11,0
361,1123.0,2016-12-01,0.0,7046359.0,0.33703718358878654,43570,11,0
362,1123.0,2017-01-01,0.0,7690180.0,0.33703718358878654,43045,11,0
363,1123.0,2017-02-01,0.0,6583524.0,0.33703718358878654,43295,11,0
364,1123.0,2017-03-01,70603.0,6450672.0,0.33703718358878654,43460,11,0
365,1123.0,2017-04-01,35302.0,6901154.0,0.33703718358878654,43641,11,0
366,1123.0,2017-05-01,0.0,8698117.0,0.33703718358878654,43483,11,0
367,1123.0,2017-06-01,68646.0,10674736.0,0.33703718358878654,43905,11,0
368,1123.0,2017-07-01,43547.0,6485379.0,0.33703718358878654,43637,11,0
369,1123.0,2017-08-01,39053.0,9803802.0,0.33703718358878654,43411,11,0
370,1123.0,2017-09-01,0.0,7086285.0,0.33703718358878654,43157,11,0
371,1123.0,2017-10-01,0.0,7709528.0,0.33703718358878654,43609,11,0
372,1123.0,2017-11-01,0.0,6774985.0,0.33703718358878654,43607,11,0
373,1123.0,2017-12-01,0.0,5398223.0,0.33703718358878654,43867,11,0
374,1123.0,2018-01-01,0.0,6582075.0,0.33703718358878654,43395,11,0
375,1123.0,2018-02-01,0.0,6757404.0,0.33703718358878654,43595,11,0
376,1123.0,2018-03-01,0.0,8896526.0,0.33703718358878654,43825,11,0
377,1123.0,2018-04-01,0.0,6864380.0,0.33703718358878654,43590,11,0
378,1123.0,2018-05-01,0.0,6335248.0,0.33703718358878654,43779,11,0
379,1123.0,2018-06-01,0.0,5900601.0,0.33703718358878654,44349,11,0
380,1123.0,2018-07-01,0.0,8141860.0,0.33703718358878654,44284,11,0
381,1123.0,2018-08-01,0.0,6904300.0,0.33703718358878654,44276,11,0
382,1123.0,2018-09-01,0.0,6601555.0,0.33703718358878654,43834,11,0
383,1123.0,2018-10-01,0.0,10048943.0,3.5651686268513476,44038,11,0
384,1123.0,2018-11-01,0.0,9164529.0,3.5651686268513476,44090,11,0
385,1123.0,2018-12-01,0.0,9131841.0,3.5651686268513476,44013,11,0
386,1123.0,2019-01-01,0.0,8395821.0,3.5651686268513476,45148,11,0
387,1123.0,2019-02-01,0.0,6940392.0,3.5651686268513476,45390,11,0
388,1123.0,2019-03-01,0.0,7488724.0,3.5651686268513476,45707,11,0
389,1123.0,2019-04-01,0.0,7610065.0,3.5651686268513476,45644,11,0
390,1123.0,2019-05-01,0.0,7308138.0,3.5651686268513476,45818,11,0
391,1123.0,2019-06-01,0.0,8881863.0,8.407365791745189,46158,11,0
392,1123.0,2019-07-01,0.0,10393615.0,8.407365791745189,46522,11,0
393,1123.0,2019-08-01,0.0,6575928.0,8.407365791745189,46425,11,0
394,1123.0,2019-09-01,0.0,6757493.0,18.56516862685135,46018,11,1
395,1123.0,2019-10-01,0.0,8888448.0,18.56516862685135,46153,11,1
396,1123.0,2019-11-01,0.0,5723220.0,18.56516862685135,46336,11,1
397,1123.0,2019-12-01,0.0,6924422.0,18.56516862685135,46361,11,1
398,1123.0,2020-01-01,0.0,6486173.0,18.56516862685135,45828,11,1
399,1123.0,2020-02-01,0.0,6471588.0,18.56516862685135,45713,11,1
400,1124.0,2016-01-01,0.0,126640.0,0.24969714445818136,1310,11,0
401,1124.0,2016-02-01,0.0,221818.0,0.24969714445818136,1323,11,0
402,1124.0,2016-03-01,0.0,227743.0,0.24969714445818136,1339,11,0
403,1124.0,2016-04-01,0.0,142354.0,0.24969714445818136,1437,11,0
404,1124.0,2016-05-01,0.0,20476.0,0.24969714445818136,1438,11,0
405,1124.0,2016-06-01,0.0,60741.0,0.24969714445818136,1498,11,0
406,1124.0,2016-07-01,0.0,187723.0,0.24969714445818136,1496,11,0
407,1124.0,2016-08-01,0.0,115277.0,0.24969714445818136,1496,11,0
408,1124.0,2016-09-01,0.0,124664.0,0.24969714445818136,1460,11,0
409,1124.0,2016-10-01,0.0,114387.0,0.24969714445818136,1466,11,0
410,1124.0,2016-11-01,0.0,146551.0,0.24969714445818136,1444,11,0
411,1124.0,2016-12-01,0.0,149489.0,0.24969714445818136,1430,11,0
412,1124.0,2017-01-01,0.0,97567.0,0.24969714445818136,1406,11,0
413,1124.0,2017-02-01,0.0,95940.0,0.24969714445818136,1429,11,0
414,1124.0,2017-03-01,0.0,51373.0,0.24969714445818136,1464,11,0
415,1124.0,2017-04-01,0.0,44072.0,0.24969714445818136,1512,11,0
416,1124.0,2017-05-01,0.0,44334.0,0.24969714445818136,1480,11,0
417,1124.0,2017-06-01,0.0,46937.0,0.24969714445818136,1524,11,0
418,1124.0,2017-07-01,0.0,26096.0,0.24969714445818136,1593,11,0
419,1124.0,2017-08-01,0.0,7666.0,0.24969714445818136,1557,11,0
420,1124.0,2017-09-01,0.0,0.0,0.24969714445818136,1534,11,0
421,1124.0,2017-10-01,0.0,0.0,0.24969714445818136,1556,11,0
422,1124.0,2017-11-01,0.0,11768.0,0.24969714445818136,1505,11,0
423,1124.0,2017-12-01,0.0,70294.0,0.24969714445818136,1457,11,0
424,1124.0,2018-01-01,0.0,44064.0,0.24969714445818136,1441,11,0
425,1124.0,2018-02-01,0.0,43060.0,0.24969714445818136,1489,11,0
426,1124.0,2018-03-01,0.0,114421.0,0.24969714445818136,1511,11,0
427,1124.0,2018-04-01,0.0,67133.0,0.24969714445818136,1540,11,0
428,1124.0,2018-05-01,0.0,0.0,0.24969714445818136,1512,11,0
429,1124.0,2018-06-01,0.0,28101.0,0.24969714445818136,1550,11,0
430,1124.0,2018-07-01,0.0,0.0,0.24969714445818136,1576,11,0
431,1124.0,2018-08-01,0.0,0.0,0.24969714445818136,1603,11,0
432,1124.0,2018-09-01,0.0,0.0,0.24969714445818136,1546,11,0
433,1124.0,2018-10-01,0.0,0.0,0.24969714445818136,1508,11,0
434,1124.0,2018-11-01,0.0,15883.0,0.24969714445818136,1446,11,0
435,1124.0,2018-12-01,0.0,88860.0,0.24969714445818136,1460,11,0
436,1124.0,2019-01-01,0.0,103325.0,0.24969714445818136,1447,11,0
437,1124.0,2019-02-01,0.0,68280.0,0.24969714445818136,1494,11,0
438,1124.0,2019-03-01,0.0,111336.0,0.24969714445818136,1515,11,0
439,1124.0,2019-04-01,0.0,23875.0,0.24969714445818136,1548,11,0
440,1124.0,2019-05-01,0.0,9660.0,0.24969714445818136,1550,11,0
441,1124.0,2019-06-01,0.0,0.0,0.24969714445818136,1562,11,0
442,1124.0,2019-07-01,0.0,17625.0,0.24969714445818136,1571,11,0
443,1124.0,2019-08-01,0.0,47880.0,0.24969714445818136,1530,11,0
444,1124.0,2019-09-01,0.0,101551.0,15.249697144458182,1567,11,1
445,1124.0,2019-10-01,0.0,124647.0,15.249697144458182,1543,11,1
446,1124.0,2019-11-01,0.0,76793.0,15.249697144458182,1476,11,1
447,1124.0,2019-12-01,0.0,130249.0,15.249697144458182,1459,11,1
448,1124.0,2020-01-01,0.0,108662.0,15.249697144458182,1484,11,1
449,1124.0,2020-02-01,0.0,71185.0,15.249697144458182,1492,11,1
450,1125.0,2016-01-01,147257.0,161520221.0,0.0,5852,11,0
451,1125.0,2016-02-01,63749.0,169051204.0,0.0,6006,11,0
452,1125.0,2016-03-01,113751.0,188647447.0,0.0,6173,11,0
453,1125.0,2016-04-01,102827.0,199228952.0,0.0,6448,11,0
454,1125.0,2016-05-01,95028.0,216442142.0,0.0,6679,11,0
455,1125.0,2016-06-01,121037.0,197701680.0,0.0,6894,11,0
456,1125.0,2016-07-01,118561.0,206848379.0,0.0,6983,11,0
457,1125.0,2016-08-01,99323.0,207610391.0,0.0,6924,11,0
458,1125.0,2016-09-01,106618.0,198911333.0,0.0,6743,11,0
459,1125.0,2016-10-01,121606.0,210123460.0,0.0,6423,11,0
460,1125.0,2016-11-01,89474.0,187433003.0,0.0,6186,11,0
461,1125.0,2016-12-01,90542.0,222243785.0,0.0,6140,11,0
462,1125.0,2017-01-01,90131.0,229670047.0,0.0,6012,11,0
463,1125.0,2017-02-01,217668.0,216291888.0,0.0,6162,11,0
464,1125.0,2017-03-01,129742.0,248601971.0,0.0,6458,11,0
465,1125.0,2017-04-01,137226.0,237220564.0,0.0,6695,11,0
466,1125.0,2017-05-01,87647.0,235663828.0,0.0,6990,11,0
467,1125.0,2017-06-01,101767.0,219979773.0,0.0,7192,11,0
468,1125.0,2017-07-01,162840.0,218734495.0,0.0,7185,11,0
469,1125.0,2017-08-01,107065.0,198658465.0,0.0,7092,11,0
470,1125.0,2017-09-01,182706.0,208006657.0,0.0,6840,11,0
471,1125.0,2017-10-01,172376.0,217340908.0,0.0,6563,11,0
472,1125.0,2017-11-01,161865.0,197242725.0,0.0,6371,11,0
473,1125.0,2017-12-01,152646.0,227089127.0,0.0,6289,11,0
474,1125.0,2018-01-01,210638.0,217373495.0,0.0,6061,11,0
475,1125.0,2018-02-01,155667.0,228203059.0,0.0,6242,11,0
476,1125.0,2018-03-01,224339.0,266852319.0,0.0,6627,11,0
477,1125.0,2018-04-01,291931.0,242847245.0,0.0,6938,11,0
478,1125.0,2018-05-01,246450.0,289140290.0,0.0,7229,11,0
479,1125.0,2018-06-01,138548.0,263915907.0,0.0,7496,11,0
480,1125.0,2018-07-01,182248.0,239086908.0,0.0,7405,11,0
481,1125.0,2018-08-01,203237.0,240244480.0,0.0,7367,11,0
482,1125.0,2018-09-01,187080.0,234045390.0,0.0,7053,11,0
483,1125.0,2018-10-01,88720.0,261057598.0,10.000000000000002,6924,11,1
484,1125.0,2018-11-01,56579.0,232314080.0,10.000000000000002,6758,11,1
485,1125.0,2018-12-01,77712.0,257793080.0,10.000000000000002,6567,11,1
486,1125.0,2019-01-01,77954.0,245626492.0,10.000000000000002,6461,11,1
487,1125.0,2019-02-01,64338.0,232928551.0,10.000000000000002,6500,11,1
488,1125.0,2019-03-01,95067.0,300572878.0,10.000000000000002,6755,11,1
489,1125.0,2019-04-01,84759.0,272412234.0,10.000000000000002,7163,11,1
490,1125.0,2019-05-01,57674.0,287094346.0,10.000000000000002,7410,11,1
491,1125.0,2019-06-01,33555.0,264578991.0,25.0,7629,11,1
492,1125.0,2019-07-01,54900.0,251183054.0,25.0,7672,11,1
493,1125.0,2019-08-01,34512.0,259625320.0,25.0,7489,11,1
494,1125.0,2019-09-01,75786.0,252594474.0,25.0,7209,11,1
495,1125.0,2019-10-01,35698.0,230551691.0,25.0,7054,11,1
496,1125.0,2019-11-01,29988.0,221458266.0,25.0,6932,11,1
497,1125.0,2019-12-01,10692.0,248372507.0,25.0,6869,11,1
498,1125.0,2020-01-01,40636.0,278757334.0,25.0,6685,11,1
499,1125.0,2020-02-01,19969.0,259792402.0,25.0,6762,11,1
500,1129.0,2016-01-01,3553214.0,98420217.0,0.17357951640502267,18604,11,0
501,1129.0,2016-02-01,3542386.0,79151766.0,0.17357951640502267,18886,11,0
502,1129.0,2016-03-01,4253971.0,97293968.0,0.17357951640502267,19092,11,0
503,1129.0,2016-04-01,4441338.0,91422562.0,0.17357951640502267,19197,11,0
504,1129.0,2016-05-01,3309485.0,90538636.0,0.17357951640502267,19307,11,0
505,1129.0,2016-06-01,4749930.0,86224386.0,0.17357951640502267,19835,11,0
506,1129.0,2016-07-01,3366513.0,92645851.0,0.17357951640502267,19744,11,0
507,1129.0,2016-08-01,3525677.0,103963288.0,0.17357951640502267,19696,11,0
508,1129.0,2016-09-01,5087732.0,94099810.0,0.17357951640502267,19391,11,0
509,1129.0,2016-10-01,1214301.0,121184804.0,0.17357951640502267,19287,11,0
510,1129.0,2016-11-01,4360053.0,120181118.0,0.17357951640502267,19034,11,0
511,1129.0,2016-12-01,4227203.0,137113708.0,0.17357951640502267,19154,11,0
512,1129.0,2017-01-01,615500.0,98195905.0,0.17357951640502267,18640,11,0
513,1129.0,2017-02-01,1981779.0,92096834.0,0.17357951640502267,18899,11,0
514,1129.0,2017-03-01,2534025.0,133509914.0,0.17357951640502267,19330,11,0
515,1129.0,2017-04-01,4327665.0,101265267.0,0.17357951640502267,19586,11,0
516,1129.0,2017-05-01,2924926.0,123518777.0,0.17357951640502267,19841,11,0
517,1129.0,2017-06-01,3289667.0,104125756.0,0.17357951640502267,20356,11,0
518,1129.0,2017-07-01,2854037.0,107044247.0,0.17357951640502267,20443,11,0
519,1129.0,2017-08-01,2913250.0,118926424.0,0.17357951640502267,20341,11,0
520,1129.0,2017-09-01,2839346.0,108474488.0,0.17357951640502267,19869,11,0
521,1129.0,2017-10-01,2860329.0,138358732.0,0.17357951640502267,19836,11,0
522,1129.0,2017-11-01,4234926.0,146369966.0,0.17357951640502267,19616,11,0
523,1129.0,2017-12-01,3876147.0,168856616.0,0.17357951640502267,19621,11,0
524,1129.0,2018-01-01,3052288.0,113323418.0,0.17357951640502267,19047,11,0
525,1129.0,2018-02-01,997740.0,74687617.0,0.17357951640502267,19181,11,0
526,1129.0,2018-03-01,4479571.0,82214912.0,0.17357951640502267,19517,11,0
527,1129.0,2018-04-01,4065620.0,99265184.0,0.17357951640502267,19816,11,0
528,1129.0,2018-05-01,3678229.0,100062349.0,0.17357951640502267,20192,11,0
529,1129.0,2018-06-01,3658129.0,87004919.0,0.17357951640502267,20590,11,0
530,1129.0,2018-07-01,3039862.0,99333193.0,0.17357951640502267,20652,11,0
531,1129.0,2018-08-01,4254028.0,98613462.0,0.17357951640502267,20660,11,0
532,1129.0,2018-09-01,4633792.0,112453388.0,0.17357951640502267,20182,11,0
533,1129.0,2018-10-01,4514631.0,143063727.0,3.969829438092995,20209,11,0
534,1129.0,2018-11-01,3624081.0,122966834.0,3.969829438092995,19872,11,0
535,1129.0,2018-12-01,4929943.0,139577727.0,3.969829438092995,19776,11,0
536,1129.0,2019-01-01,2678307.0,141550759.0,3.969829438092995,19400,11,0
537,1129.0,2019-02-01,1408168.0,81504887.0,3.969829438092995,19578,11,0
538,1129.0,2019-03-01,3986867.0,74191574.0,3.969829438092995,19872,11,0
539,1129.0,2019-04-01,479369.0,96146658.0,3.969829438092995,20204,11,0
540,1129.0,2019-05-01,4914605.0,91579609.0,3.969829438092995,20442,11,0
541,1129.0,2019-06-01,2298729.0,83611907.0,9.664204320624954,20749,11,1
542,1129.0,2019-07-01,3356517.0,95795978.0,9.664204320624954,20995,11,1
543,1129.0,2019-08-01,2815644.0,98092758.0,9.664204320624954,20838,11,1
544,1129.0,2019-09-01,5244700.0,97159266.0,18.730226647914176,20535,11,1
545,1129.0,2019-10-01,947749.0,133368429.0,18.730226647914176,20430,11,1
546,1129.0,2019-11-01,4372857.0,122368313.0,18.730226647914176,20185,11,1
547,1129.0,2019-12-01,4557197.0,139015927.0,18.730226647914176,20149,11,1
548,1129.0,2020-01-01,1583172.0,133872879.0,18.730226647914176,19878,11,1
549,1129.0,2020-02-01,330295.0,70345295.0,18.730226647914176,20129,11,1
550,1131.0,2016-01-01,0.0,0.0,0.0,3394,11,0
551,1131.0,2016-02-01,0.0,0.0,0.0,3385,11,0
552,1131.0,2016-03-01,0.0,0.0,0.0,3362,11,0
553,1131.0,2016-04-01,0.0,0.0,0.0,3358,11,0
554,1131.0,2016-05-01,0.0,0.0,0.0,3323,11,0
555,1131.0,2016-06-01,0.0,0.0,0.0,3341,11,0
556,1131.0,2016-07-01,0.0,0.0,0.0,3175,11,0
557,1131.0,2016-08-01,0.0,0.0,0.0,3150,11,0
558,1131.0,2016-09-01,0.0,0.0,0.0,3109,11,0
559,1131.0,2016-10-01,0.0,0.0,0.0,3185,11,0
560,1131.0,2016-11-01,0.0,0.0,0.0,3211,11,0
561,1131.0,2016-12-01,0.0,0.0,0.0,3217,11,0
562,1131.0,2017-01-01,0.0,0.0,0.0,3133,11,0
563,1131.0,2017-02-01,0.0,0.0,0.0,3127,11,0
564,1131.0,2017-03-01,0.0,0.0,0.0,3098,11,0
565,1131.0,2017-04-01,0.0,0.0,0.0,3041,11,0
566,1131.0,2017-05-01,0.0,0.0,0.0,3049,11,0
567,1131.0,2017-06-01,0.0,0.0,0.0,3104,11,0
568,1131.0,2017-07-01,0.0,0.0,0.0,3098,11,0
569,1131.0,2017-08-01,0.0,0.0,0.0,3009,11,0
570,1131.0,2017-09-01,0.0,0.0,0.0,2959,11,0
571,1131.0,2017-10-01,0.0,0.0,0.0,3004,11,0
572,1131.0,2017-11-01,0.0,0.0,0.0,3054,11,0
573,1131.0,2017-12-01,0.0,0.0,0.0,3081,11,0
574,1131.0,2018-01-01,0.0,0.0,0.0,2910,11,0
575,1131.0,2018-02-01,0.0,0.0,0.0,2915,11,0
576,1131.0,2018-03-01,0.0,0.0,0.0,2896,11,0
577,1131.0,2018-04-01,0.0,0.0,0.0,2890,11,0
578,1131.0,2018-05-01,0.0,0.0,0.0,2896,11,0
579,1131.0,2018-06-01,0.0,0.0,0.0,2975,11,0
580,1131.0,2018-07-01,0.0,0.0,0.0,2975,11,0
581,1131.0,2018-08-01,0.0,0.0,0.0,2981,11,0
582,1131.0,2018-09-01,0.0,0.0,0.0,2923,11,0
583,1131.0,2018-10-01,0.0,0.0,0.0,2981,11,0
584,1131.0,2018-11-01,0.0,0.0,0.0,3064,11,0
585,1131.0,2018-12-01,0.0,0.0,0.0,3003,11,0
586,1131.0,2019-01-01,0.0,0.0,0.0,2904,11,0
587,1131.0,2019-02-01,0.0,0.0,0.0,2877,11,0
588,1131.0,2019-03-01,0.0,0.0,0.0,2856,11,0
589,1131.0,2019-04-01,0.0,0.0,0.0,2902,11,0
590,1131.0,2019-05-01,0.0,0.0,0.0,2932,11,0
591,1131.0,2019-06-01,0.0,0.0,0.0,2981,11,0
592,1131.0,2019-07-01,0.0,0.0,0.0,3013,11,0
593,1131.0,2019-08-01,0.0,0.0,0.0,3028,11,0
594,1131.0,2019-09-01,0.0,0.0,0.0,2966,11,0
595,1131.0,2019-10-01,0.0,0.0,0.0,2976,11,0
596,1131.0,2019-11-01,0.0,0.0,0.0,3120,11,0
597,1131.0,2019-12-01,0.0,0.0,0.0,3104,11,0
598,1131.0,2020-01-01,0.0,0.0,0.0,3058,11,0
599,1131.0,2020-02-01,0.0,0.0,0.0,3037,11,0
600,1132.0,2016-01-01,16378786.0,42098927.0,0.37071649031957277,2054,11,0
601,1132.0,2016-02-01,8540950.0,38330212.0,0.37071649031957277,2078,11,0
602,1132.0,2016-03-01,11515393.0,45257151.0,0.37071649031957277,2276,11,0
603,1132.0,2016-04-01,17181403.0,59238866.0,0.37071649031957277,2340,11,0
604,1132.0,2016-05-01,15763354.0,49015125.0,0.37071649031957277,2115,11,0
605,1132.0,2016-06-01,16409344.0,51524885.0,0.37071649031957277,2035,11,0
606,1132.0,2016-07-01,15061791.0,61641351.0,0.37071649031957277,2071,11,0
607,1132.0,2016-08-01,12511717.0,46617337.0,0.37071649031957277,2122,11,0
608,1132.0,2016-09-01,9421178.0,38555441.0,0.37071649031957277,2119,11,0
609,1132.0,2016-10-01,10359308.0,41116539.0,0.37071649031957277,2019,11,0
610,1132.0,2016-11-01,8203423.0,39245561.0,0.37071649031957277,1995,11,0
611,1132.0,2016-12-01,13460583.0,54785539.0,0.37071649031957277,2140,11,0
612,1132.0,2017-01-01,30642926.0,83738887.0,0.37071649031957277,2067,11,0
613,1132.0,2017-02-01,15320841.0,59816671.0,0.37071649031957277,2163,11,0
614,1132.0,2017-03-01,17258469.0,67099285.0,0.37071649031957277,2266,11,0
615,1132.0,2017-04-01,17323404.0,70346438.0,0.37071649031957277,2299,11,0
616,1132.0,2017-05-01,18717536.0,72663978.0,0.37071649031957277,2310,11,0
617,1132.0,2017-06-01,16661386.0,71744664.0,0.37071649031957277,2167,11,0
618,1132.0,2017-07-01,20980804.0,82893971.0,0.37071649031957277,2071,11,0
619,1132.0,2017-08-01,17089267.0,71718266.0,0.37071649031957277,2385,11,0
620,1132.0,2017-09-01,20017834.0,67637665.0,0.37071649031957277,2304,11,0
621,1132.0,2017-10-01,16187021.0,70370317.0,0.37071649031957277,2246,11,0
622,1132.0,2017-11-01,18212734.0,66434462.0,0.37071649031957277,2093,11,0
623,1132.0,2017-12-01,20061518.0,70914657.0,0.37071649031957277,2140,11,0
624,1132.0,2018-01-01,22930870.0,78370692.0,0.37071649031957277,2018,11,0
625,1132.0,2018-02-01,13696764.0,68749131.0,0.37071649031957277,2007,11,0
626,1132.0,2018-03-01,22149043.0,85227317.0,0.37071649031957277,2057,11,0
627,1132.0,2018-04-01,16890986.0,84430833.0,0.37071649031957277,1865,11,0
628,1132.0,2018-05-01,20904741.0,92100416.0,0.37071649031957277,2013,11,0
629,1132.0,2018-06-01,22938673.0,86039287.0,0.37071649031957277,1923,11,0
630,1132.0,2018-07-01,23015760.0,83552036.0,0.37071649031957277,1839,11,0
631,1132.0,2018-08-01,19508748.0,73451104.0,0.37071649031957277,1945,11,0
632,1132.0,2018-09-01,18386186.0,71768445.0,0.37071649031957277,2048,11,0
633,1132.0,2018-10-01,21518425.0,84299087.0,0.678134757267712,1945,11,0
634,1132.0,2018-11-01,21230517.0,75901664.0,0.678134757267712,1945,11,0
635,1132.0,2018-12-01,24209605.0,90128414.0,0.678134757267712,1964,11,0
636,1132.0,2019-01-01,24064178.0,85313554.0,0.678134757267712,1984,11,0
637,1132.0,2019-02-01,17411574.0,72672165.0,0.678134757267712,1910,11,0
638,1132.0,2019-03-01,18242249.0,82685059.0,0.678134757267712,1905,11,0
639,1132.0,2019-04-01,26917196.0,86156874.0,0.678134757267712,1988,11,0
640,1132.0,2019-05-01,29340368.0,109763375.0,0.678134757267712,1980,11,0
641,1132.0,2019-06-01,28271795.0,85971300.0,1.1392621576899207,1860,11,0
642,1132.0,2019-07-01,25546542.0,89572594.0,1.1392621576899207,1826,11,0
643,1132.0,2019-08-01,34710459.0,85433341.0,1.1392621576899207,1909,11,0
644,1132.0,2019-09-01,16343477.0,65169823.0,15.59627710278338,1938,11,1
645,1132.0,2019-10-01,9724614.0,67767851.0,15.59627710278338,2072,11,1
646,1132.0,2019-11-01,11098389.0,68277914.0,15.59627710278338,1973,11,1
647,1132.0,2019-12-01,13707850.0,76186094.0,15.59627710278338,2052,11,1
648,1132.0,2020-01-01,17355502.0,81819307.0,15.59627710278338,1979,11,1
649,1132.0,2020-02-01,12315113.0,71261768.0,15.59627710278338,1968,11,1
650,1133.0,2016-01-01,0.0,0.0,0.0,51123,11,0
651,1133.0,2016-02-01,0.0,0.0,0.0,51059,11,0
652,1133.0,2016-03-01,0.0,0.0,0.0,49784,11,0
653,1133.0,2016-04-01,0.0,0.0,0.0,49163,11,0
654,1133.0,2016-05-01,0.0,0.0,0.0,50529,11,0
655,1133.0,2016-06-01,0.0,0.0,0.0,52116,11,0
656,1133.0,2016-07-01,0.0,0.0,0.0,52648,11,0
657,1133.0,2016-08-01,0.0,0.0,0.0,52825,11,0
658,1133.0,2016-09-01,0.0,0.0,0.0,52815,11,0
659,1133.0,2016-10-01,0.0,0.0,0.0,51935,11,0
660,1133.0,2016-11-01,0.0,0.0,0.0,51288,11,0
661,1133.0,2016-12-01,0.0,0.0,0.0,50941,11,0
662,1133.0,2017-01-01,0.0,0.0,0.0,48611,11,0
663,1133.0,2017-02-01,0.0,0.0,0.0,48581,11,0
664,1133.0,2017-03-01,0.0,0.0,0.0,47418,11,0
665,1133.0,2017-04-01,0.0,0.0,0.0,45720,11,0
666,1133.0,2017-05-01,0.0,0.0,0.0,47091,11,0
667,1133.0,2017-06-01,0.0,0.0,0.0,49192,11,0
668,1133.0,2017-07-01,0.0,0.0,0.0,49919,11,0
669,1133.0,2017-08-01,0.0,0.0,0.0,50151,11,0
670,1133.0,2017-09-01,0.0,0.0,0.0,49928,11,0
671,1133.0,2017-10-01,0.0,0.0,0.0,49924,11,0
672,1133.0,2017-11-01,0.0,0.0,0.0,49316,11,0
673,1133.0,2017-12-01,0.0,0.0,0.0,49403,11,0
674,1133.0,2018-01-01,0.0,0.0,0.0,48629,11,0
675,1133.0,2018-02-01,0.0,0.0,0.0,48602,11,0
676,1133.0,2018-03-01,0.0,0.0,0.0,48139,11,0
677,1133.0,2018-04-01,0.0,0.0,0.0,46585,11,0
678,1133.0,2018-05-01,0.0,0.0,0.0,48067,11,0
679,1133.0,2018-06-01,0.0,0.0,0.0,49784,11,0
